date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:28	128/128	---M-Z	200	added ('OK')	text/plain	etag:%221209-1668982818;gz%22	https://srmnotesadda.in/robots.txt		(from )
15:59:29	103911/103911	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:28%20GMT	https://srmnotesadda.in/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/index.html	(from )
15:59:29	94889/94889	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Nov%202022%2014:56:45%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/css/dist/block-library/style.min.css	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/css/dist/block-library/style.min.css	(from https://srmnotesadda.in/)
15:59:30	11256/11256	---MCZ	200	added ('OK')	text/css	date:Tue,%2029%20Sep%202020%2015:53:06%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css	(from https://srmnotesadda.in/)
15:59:30	4186/4186	---MCZ	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202019%2020:45:02%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/wp-mediaelement.min.css	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/wp-mediaelement.min.css	(from https://srmnotesadda.in/)
15:59:30	217/217	---M--	200	added ('OK')	text/css	date:Tue,%2025%20Oct%202022%2013:45:16%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/css/classic-themes.min.css	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/css/classic-themes.min.css	(from https://srmnotesadda.in/)
15:59:30	1463546/1463546	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/feed/index.html	(from https://srmnotesadda.in/)
15:59:31	6984/6984	---MCZ	200	added ('OK')	text/css	etag:W/%222b57-6353948a-0;gz%22	https://srmnotesadda.in/wp-content/plugins/adfoxly/public/css/adfoxly-public.css?ver=1.7.91	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/adfoxly/public/css/adfoxly-publicdbe8.css	(from https://srmnotesadda.in/)
15:59:31	10329/10329	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/comments/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/comments/feed/index.html	(from https://srmnotesadda.in/)
15:59:31	59016/59016	---MCZ	200	added ('OK')	text/css	date:Wed,%2003%20Mar%202021%2021:16:22%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/css/dashicons.min.css	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/css/dashicons.min.css	(from https://srmnotesadda.in/)
15:59:31	427/427	---M-Z	200	added ('OK')	text/css	etag:%221ab-636b9633-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpfront-scroll-top/css/wpfront-scroll-top.min.css?ver=2.0.7.08086	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpfront-scroll-top/css/wpfront-scroll-top.min47ac.css	(from https://srmnotesadda.in/)
15:59:32	48242/48242	---M-Z	200	added ('OK')	text/css	etag:%22bc72-636b948e-0;gz%22	https://srmnotesadda.in/wp-content/themes/neve/assets/css/style-legacy.min.css?ver=3.4.4	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/themes/neve/assets/css/style-legacy.minedb1.css	(from https://srmnotesadda.in/)
15:59:32	19279/19279	---M-Z	200	added ('OK')	text/css	etag:%224b4f-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css	(from https://srmnotesadda.in/)
15:59:32	13805/13805	---M-Z	200	added ('OK')	text/css	etag:%2235ed-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.8.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/css/frontend-legacy.min9e95.css	(from https://srmnotesadda.in/)
15:59:32	161415/161415	---M-Z	200	added ('OK')	text/css	etag:%2227687-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.8.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/css/frontend.min9e95.css	(from https://srmnotesadda.in/)
15:59:33	1000/1000	---MCZ	200	added ('OK')	text/css	etag:W/%223f4-62233525-0;gz%22	https://srmnotesadda.in/wp-content/uploads/elementor/css/post-8.css?ver=1646474533	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/elementor/css/post-84dfb.css	(from https://srmnotesadda.in/)
15:59:33	33448/33448	---MCZ	200	added ('OK')	text/css	etag:W/%228425-62233525-0;gz%22	https://srmnotesadda.in/wp-content/uploads/elementor/css/global.css?ver=1646474533	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/elementor/css/global4dfb.css	(from https://srmnotesadda.in/)
15:59:33	1052/1052	---MCZ	200	added ('OK')	text/css	etag:W/%22438-62233650-0;gz%22	https://srmnotesadda.in/wp-content/uploads/elementor/css/post-60.css?ver=1646474832	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/elementor/css/post-6069db.css	(from https://srmnotesadda.in/)
15:59:33	85906/85906	---MCZ	200	added ('OK')	text/css	date:Tue,%2025%20Oct%202022%2013:51:34%20GMT	https://c0.wp.com/p/jetpack/11.5.1/css/jetpack.css	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/p/jetpack/11.5.1/css/jetpack.css	(from https://srmnotesadda.in/)
15:59:33	89684/89684	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2014:16:24%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery.min.js	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery.min.js	(from https://srmnotesadda.in/)
15:59:34	11224/11224	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2009:06:06%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery-migrate.min.js	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery-migrate.min.js	(from https://srmnotesadda.in/)
15:59:34	4538/4538	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22196e-6353948a-0;gz%22	https://srmnotesadda.in/wp-content/plugins/adfoxly/public/js/adfoxly-public.js?ver=1.7.91	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/adfoxly/public/js/adfoxly-publicdbe8.js	(from https://srmnotesadda.in/)
15:59:34	17/17	---M--	200	added ('OK')	application/x-javascript	etag:%2212-6353948a-0;;;%22	https://srmnotesadda.in/wp-content/plugins/adfoxly/public/js/adfoxly-public-ajax.js?ver=1.7.91	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/adfoxly/public/js/adfoxly-public-ajaxdbe8.js	(from https://srmnotesadda.in/)
15:59:35	24321/24321	---M-Z	200	added ('OK')	application/json	etag:%221221-1668986936;gz%22	https://srmnotesadda.in/wp-json/wp/v2/pages/60	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/pages/60.json	(from https://srmnotesadda.in/)
15:59:35	291091/291091	---MCZ	200	added ('OK')	application/json	etag:%221285-1669026575;gz%22	https://srmnotesadda.in/wp-json/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/index.html	(from https://srmnotesadda.in/)
15:59:35	804/804	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Nov%202022%2010:29:35%20GMT	https://srmnotesadda.in/xmlrpc.php?rsd	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/xmlrpc0db0.php	(from https://srmnotesadda.in/)
15:59:36	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-5f552031-0;gz%22	https://srmnotesadda.in/wp-includes/wlwmanifest.xml	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-includes/wlwmanifest.xml	(from https://srmnotesadda.in/)
15:59:36	2509/2509	---M-Z	200	added ('OK')	application/json	etag:%221286-1669026576;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2F	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed847e.json	(from https://srmnotesadda.in/)
15:59:37	2619/2619	---M-Z	200	added ('OK')	text/xml	etag:%221287-1669026576;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2F&format=xml	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embedb0d4	(from https://srmnotesadda.in/)
15:59:38	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:29:37%20GMT	https://srmnotesadda.in/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/)
15:59:38	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:29:38%20GMT	https://srmnotesadda.in/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/)
15:59:39	456/456	---M--	200	added ('OK')	image/png	etag:%221c8-5fb56524-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/cropped-srmnotesadda-1-32x32.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/cropped-srmnotesadda-1-32x32.png	(from https://srmnotesadda.in/)
15:59:39	88/88	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2011:59:03%20GMT	https://srmnotesadda.in/wp-content/plugins/onesignal-free-web-push-notifications/sdk_files/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/onesignal-free-web-push-notifications/sdk_files/index.html	(from https://srmnotesadda.in/)
15:59:39	7339/7339	---M--	200	added ('OK')	image/png	etag:%221cab-5fb56522-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/cropped-srmnotesadda-1-192x192.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/cropped-srmnotesadda-1-192x192.png	(from https://srmnotesadda.in/)
15:59:40	6585/6585	---M--	200	added ('OK')	image/png	etag:%2219b9-5fb56523-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/cropped-srmnotesadda-1-180x180.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/cropped-srmnotesadda-1-180x180.png	(from https://srmnotesadda.in/)
15:59:40	93016/93016	---M--	200	added ('OK')	image/png	etag:%2216b58-5f5b178f-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/cropped-Tag-line.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/cropped-Tag-line.png	(from https://srmnotesadda.in/)
15:59:41	170352/170352	---M--	200	added ('OK')	text/javascript	etag:16832351943074042876	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-4410075145665018	C:/Github/devanotes.ml/devanotes.ml/pagead2.googlesyndication.com/pagead/js/f9d81.txt	(from https://srmnotesadda.in/)
15:59:43	279612/279612	---M--	200	added ('OK')	image/png	etag:%224443c-5f56754d-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/ali-yahya-TcKxqHGkRI-unsplash-1.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/ali-yahya-TcKxqHGkRI-unsplash-1.png	(from https://srmnotesadda.in/)
15:59:43	78239/78239	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:41%20GMT	https://srmnotesadda.in/category/1-year-elab-codes/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/category/1-year-elab-codes/index.html	(from https://srmnotesadda.in/)
15:59:45	339927/339927	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:42%20GMT	https://srmnotesadda.in/first-year-elab-level-1-i-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-1-i-2021/index.html	(from https://srmnotesadda.in/)
15:59:45	387725/387725	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:42%20GMT	https://srmnotesadda.in/first-year-elab-level-1-ii-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-1-ii-2021/index.html	(from https://srmnotesadda.in/)
15:59:46	20511/20511	---M--	200	added ('OK')	image/jpeg	etag:%22501f-5f566ce0-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/c-banner.jpg	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/c-banner.jpg	(from https://srmnotesadda.in/)
15:59:46	311761/311761	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:43%20GMT	https://srmnotesadda.in/first-year-elab-level-1-iii-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-1-iii-2021/index.html	(from https://srmnotesadda.in/)
15:59:46	202608/202608	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:46%20GMT	https://srmnotesadda.in/first-year-elab-level-2-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-2-2021/index.html	(from https://srmnotesadda.in/)
15:59:46	15911/15911	---M--	200	added ('OK')	image/jpeg	etag:%223e27-5f57a11c-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/cpp_banner1.jpg	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/cpp_banner1.jpg	(from https://srmnotesadda.in/)
15:59:49	96283/96283	---M--	200	added ('OK')	image/png	etag:%221781b-5f57a264-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/dS.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/dS.png	(from https://srmnotesadda.in/)
15:59:50	199228/199228	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:50%20GMT	https://srmnotesadda.in/first-year-elab-level-3-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-3-2021/index.html	(from https://srmnotesadda.in/)
15:59:51	96093/96093	---M--	200	added ('OK')	image/png	etag:%221775d-5f58a526-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2020/09/Ebboks-banner.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2020/09/Ebboks-banner.png	(from https://srmnotesadda.in/)
15:59:52	302945/302945	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:29:52%20GMT	https://srmnotesadda.in/pps-elab/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/pps-elab/index.html	(from https://srmnotesadda.in/)
15:59:53	32632/32632	---M--	200	added ('OK')	image/png	etag:%227f78-60202fb7-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2021/02/1-year-min.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2021/02/1-year-min.png	(from https://srmnotesadda.in/)
16:01:25	7167/7167	---MC-	524	error ('Unknown%20error')	text/html	date:Mon,%2021%20Nov%202022%2010:31:25%20GMT	https://srmnotesadda.in/first-year-elab-level-2-i-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-2-i-2021/index.html	(from https://srmnotesadda.in/)
16:01:25	7167/7167	---MC-	524	error ('Unknown%20error')	text/html	date:Mon,%2021%20Nov%202022%2010:31:25%20GMT	https://srmnotesadda.in/first-year-elab-level-2-ii-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-2-ii-2021/index.html	(from https://srmnotesadda.in/)
16:01:26	7167/7167	---MC-	524	error ('Unknown%20error')	text/html	date:Mon,%2021%20Nov%202022%2010:31:25%20GMT	https://srmnotesadda.in/first-year-elab-level-2-iii-2021/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/first-year-elab-level-2-iii-2021/index.html	(from https://srmnotesadda.in/)
16:01:26	31953/31953	---M--	200	added ('OK')	image/png	etag:%227cd1-60202fba-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2021/02/2-year-min.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2021/02/2-year-min.png	(from https://srmnotesadda.in/)
16:01:27	31841/31841	---M--	200	added ('OK')	image/png	etag:%227c61-60202fbc-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2021/02/3-year-min.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2021/02/3-year-min.png	(from https://srmnotesadda.in/)
16:01:27	75136/75136	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:26%20GMT	https://srmnotesadda.in/2-year-elab-codes/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/2-year-elab-codes/index.html	(from https://srmnotesadda.in/)
16:01:28	33392/33392	---M--	200	added ('OK')	image/png	etag:%228270-60202fbd-0;;;%22	https://srmnotesadda.in/wp-content/uploads/2021/02/4-year-min.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/2021/02/4-year-min.png	(from https://srmnotesadda.in/)
16:01:28	117984/117984	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:27%20GMT	https://srmnotesadda.in/data-structures-elab/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/data-structures-elab/index.html	(from https://srmnotesadda.in/)
16:01:28	131371/131371	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:27%20GMT	https://srmnotesadda.in/srm-elab-oops-codes-2020/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/srm-elab-oops-codes-2020/index.html	(from https://srmnotesadda.in/)
16:01:28	2819/2819	---M--	200	added ('OK')	image/png	etag:%22b03-636b9633-0;;;%22	https://srmnotesadda.in/wp-content/plugins/wpfront-scroll-top/images/icons/12.png	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpfront-scroll-top/images/icons/12.png	(from https://srmnotesadda.in/)
16:01:33	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.8.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/lib/animations/animations.min9e95.css	(from https://srmnotesadda.in/)
16:01:33	86771/86771	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:28%20GMT	https://srmnotesadda.in/blogs/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/blogs/index.html	(from https://srmnotesadda.in/)
16:01:33	7169/7169	---MC-	524	error ('Unknown%20error')	text/html	date:Mon,%2021%20Nov%202022%2010:31:32%20GMT	https://srmnotesadda.in/pps-elab-2/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/pps-elab-2/index.html	(from https://srmnotesadda.in/)
16:01:33	226529/226529	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:29%20GMT	https://srmnotesadda.in/hackerrank-srm-ccc-all-solutions/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/hackerrank-srm-ccc-all-solutions/index.html	(from https://srmnotesadda.in/)
16:01:34	1817/1817	---M-Z	200	added ('OK')	application/x-javascript	etag:%22719-636b9633-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpfront-scroll-top/js/wpfront-scroll-top.min.js?ver=2.0.7.08086	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpfront-scroll-top/js/wpfront-scroll-top.min47ac.js	(from https://srmnotesadda.in/)
16:01:34	86030/86030	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:34%20GMT	https://srmnotesadda.in/privacy-policy/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/privacy-policy/index.html	(from https://srmnotesadda.in/)
16:01:36	1500/1500	---M-Z	200	added ('OK')	application/x-javascript	etag:%225dc-635393b4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/ad-invalid-click-protector/assets/js/js.cookie.min.js?ver=3.0.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/ad-invalid-click-protector/assets/js/js.cookie.min6e0e.js	(from https://srmnotesadda.in/)
16:01:37	89319/89319	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:35%20GMT	https://srmnotesadda.in/faq/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/faq/index.html	(from https://srmnotesadda.in/)
16:01:37	78311/78311	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:35%20GMT	https://srmnotesadda.in/disclaimer/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/disclaimer/index.html	(from https://srmnotesadda.in/)
16:01:37	90834/90834	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2010:31:35%20GMT	https://srmnotesadda.in/became-the-contributor/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/became-the-contributor/index.html	(from https://srmnotesadda.in/)
16:01:38	3186/3186	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c72-635393b4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/ad-invalid-click-protector/assets/js/jquery.iframetracker.min.js?ver=2.1.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/ad-invalid-click-protector/assets/js/jquery.iframetracker.min3c94.js	(from https://srmnotesadda.in/)
16:01:38	777/777	---M-Z	200	added ('OK')	application/x-javascript	etag:%22309-635393b4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/ad-invalid-click-protector/assets/js/aicp.min.js?ver=1.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/ad-invalid-click-protector/assets/js/aicp.min5152.js	(from https://srmnotesadda.in/)
16:01:38	6810/6810	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221a9b-636b948e-0;gz%22	https://srmnotesadda.in/wp-content/themes/neve/assets/js/build/modern/frontend.js?ver=3.4.4	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/themes/neve/assets/js/build/modern/frontendedb1.js	(from https://srmnotesadda.in/)
16:01:38	7922/7922	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ef2-636b9628-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=3.12.3	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min0fca.js	(from https://srmnotesadda.in/)
16:01:38	9138/9138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae63ef8ff03da61fffaa7f165729897a%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js?ver=6.1.1	C:/Github/devanotes.ml/devanotes.ml/cdn.onesignal.com/sdks/OneSignalSDK6a4d.js	(from https://srmnotesadda.in/)
16:01:39	1641/1641	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2279f-616023ba-0;gz%22	https://srmnotesadda.in/wp-content/plugins/devvn-float-left-right-ads/left-right-ads/float-left-right.js?ver=1.0.7	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/devvn-float-left-right-ads/left-right-ads/float-left-right19f6.js	(from https://srmnotesadda.in/)
16:01:39	4957/4957	---M-Z	200	added ('OK')	application/x-javascript	etag:%22135d-636b95d5-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.8.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/js/webpack.runtime.min9e95.js	(from https://srmnotesadda.in/)
16:01:39	32947/32947	---M-Z	200	added ('OK')	application/x-javascript	etag:%2280b3-636b95d5-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.8.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/js/frontend-modules.min9e95.js	(from https://srmnotesadda.in/)
16:01:40	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://srmnotesadda.in/)
16:01:40	21440/21440	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/ui/core.min.js	C:/Github/devanotes.ml/devanotes.ml/c0.wp.com/c/6.1.1/wp-includes/js/jquery/ui/core.min.js	(from https://srmnotesadda.in/)
16:01:40	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://srmnotesadda.in/)
16:01:40	2620/2620	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3c-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.8.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/lib/share-link/share-link.min9e95.js	(from https://srmnotesadda.in/)
16:01:41	10682/10682	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229ba-636b95d4-0;gz%22	https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://srmnotesadda.in/)
